[rosmaster.main][INFO] 2017-10-18 07:50:15,638: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-18 07:50:15,638: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-18 07:50:16,670: +PUB [/rosout] /camera/color_rectify_color http://10.0.0.116:32854/
[rosmaster.master][INFO] 2017-10-18 07:50:16,685: +SERVICE [/camera/color_rectify_color/get_loggers] /camera/color_rectify_color http://10.0.0.116:32854/
[rosmaster.master][INFO] 2017-10-18 07:50:16,711: +PUB [/rosout] /camera/ir_rectify_ir http://10.0.0.116:44692/
[rosmaster.master][INFO] 2017-10-18 07:50:16,714: +SERVICE [/camera/color_rectify_color/set_logger_level] /camera/color_rectify_color http://10.0.0.116:32854/
[rosmaster.master][INFO] 2017-10-18 07:50:16,737: +SERVICE [/camera/ir_rectify_ir/get_loggers] /camera/ir_rectify_ir http://10.0.0.116:44692/
[rosmaster.master][INFO] 2017-10-18 07:50:16,751: +PUB [/rosout] /camera/depth_rectify_depth http://10.0.0.116:40396/
[rosmaster.master][INFO] 2017-10-18 07:50:16,756: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/']
[rosmaster.master][INFO] 2017-10-18 07:50:16,759: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:50:16,760: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/', 'http://10.0.0.116:44692/']
[rosmaster.master][INFO] 2017-10-18 07:50:16,763: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/', 'http://10.0.0.116:44692/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:50:16,764: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/', 'http://10.0.0.116:44692/', 'http://10.0.0.116:40396/']
[rosmaster.master][INFO] 2017-10-18 07:50:16,762: +SERVICE [/camera/ir_rectify_ir/set_logger_level] /camera/ir_rectify_ir http://10.0.0.116:44692/
[rosmaster.master][INFO] 2017-10-18 07:50:16,766: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/', 'http://10.0.0.116:44692/', 'http://10.0.0.116:40396/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:50:16,776: +PUB [/rosout] /camera/camera_nodelet_manager http://10.0.0.116:35224/
[rosmaster.master][INFO] 2017-10-18 07:50:16,779: +SERVICE [/camera/depth_rectify_depth/get_loggers] /camera/depth_rectify_depth http://10.0.0.116:40396/
[rosmaster.master][INFO] 2017-10-18 07:50:16,798: +PUB [/rosout] /camera/depth_metric_rect http://10.0.0.116:41488/
[rosmaster.master][INFO] 2017-10-18 07:50:16,803: +SERVICE [/camera/camera_nodelet_manager/get_loggers] /camera/camera_nodelet_manager http://10.0.0.116:35224/
[rosmaster.master][INFO] 2017-10-18 07:50:16,814: +SERVICE [/camera/depth_rectify_depth/set_logger_level] /camera/depth_rectify_depth http://10.0.0.116:40396/
[rosmaster.master][INFO] 2017-10-18 07:50:16,835: +SERVICE [/camera/depth_metric_rect/get_loggers] /camera/depth_metric_rect http://10.0.0.116:41488/
[rosmaster.master][INFO] 2017-10-18 07:50:16,849: +SERVICE [/camera/camera_nodelet_manager/set_logger_level] /camera/camera_nodelet_manager http://10.0.0.116:35224/
[rosmaster.master][INFO] 2017-10-18 07:50:16,865: publisherUpdate[/rosout] -> http://10.0.0.116:36997/ ['http://10.0.0.116:45828/', 'http://10.0.0.116:39016/', 'http://10.0.0.116:45363/', 'http://10.0.0.116:44501/', 'http://10.0.0.116:32854/', 'http://10.0.0.116:44692/', 'http://10.0.0.116:40396/', 'http://10.0.0.116:35224/']
