[rosmaster.main][INFO] 2017-10-18 07:34:17,518: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-18 07:34:17,519: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-18 07:34:18,159: +PARAM [/camera/driver/serial_no] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,159: +PARAM [/mavros/odometry/frame_tf/desired_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,159: +PARAM [/mavros/local_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,160: +PARAM [/mavros/distance_sensor/rangefinder_pub/field_of_view] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,160: +PARAM [/mavros/distance_sensor/rangefinder_pub/send_tf] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,160: +PARAM [/mavros/time/timesync_mode] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,160: +PARAM [/mavros/setpoint_accel/send_force] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,161: +PARAM [/mavros/gcs_url] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,161: +PARAM [/camera/driver/color_width] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,161: +PARAM [/mavros/fake_gps/use_mocap] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,162: +PARAM [/camera/driver/enable_ir2] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,162: +PARAM [/mavros/local_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,162: +PARAM [/mavros/setpoint_attitude/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,162: +PARAM [/mavros/target_component_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,163: +PARAM [/cone_finder/height_25ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,163: +PARAM [/camera/driver/depth_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,163: +PARAM [/mavros/cmd/use_comp_id_system_control] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,164: +PARAM [/mavros/plugin_whitelist] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,164: +PARAM [/mavros/fake_gps/fix_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,164: +PARAM [/cone_finder/height_15ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,164: +PARAM [/camera/driver/usb_port_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,165: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,165: +PARAM [/camera/driver/camera_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,165: +PARAM [/mavros/conn/heartbeat_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,166: +PARAM [/mavros/distance_sensor/rangefinder_sub/orientation] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,166: +PARAM [/mavros/mocap/use_pose] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,166: +PARAM [/camera/driver/depth_fps] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,167: +PARAM [/mavros/global_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,167: +PARAM [/mavros/tdr_radio/low_rssi] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,167: +PARAM [/mavros/setpoint_attitude/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,167: +PARAM [/cone_finder/min_area] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,168: +PARAM [/cone_finder/search_throttle_on_road] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,168: +PARAM [/mavros/global_position/use_relative_alt] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,168: +PARAM [/camera/driver/depth_optical_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,169: +PARAM [/CONE_ON_GRASS] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,169: +PARAM [/camera/driver/depth_width] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,169: +PARAM [/cone_finder/min_throttle_on_road] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,169: +PARAM [/mavros/setpoint_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,170: +PARAM [/mavros/fake_gps/geo_origin/alt] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,170: +PARAM [/mavros/safety_area/p1/z] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,170: +PARAM [/mavros/safety_area/p1/y] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,171: +PARAM [/mavros/safety_area/p1/x] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,171: +PARAM [/mavros/fake_gps/eph] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,171: +PARAM [/mavros/global_position/tf/send] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,172: +PARAM [/mavros/vision_pose/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,172: +PARAM [/mavros/vibration/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,172: +PARAM [/mavros/fake_gps/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,172: +PARAM [/mavros/safety_area/p2/z] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,173: +PARAM [/cone_finder/height_max] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,173: +PARAM [/mavros/setpoint_attitude/use_quaternion] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,173: +PARAM [/mavros/fake_gps/satellites_visible] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,174: +PARAM [/mavros/time/time_ref_source] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,174: +PARAM [/mavros/target_system_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,174: +PARAM [/mavros/fake_gps/epv] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,174: +PARAM [/mavros/px4flow/ranger_max_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,175: +PARAM [/mavros/global_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,175: +PARAM [/camera/driver/mode] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,175: +PARAM [/cone_finder/height_2ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,176: +PARAM [/mavros/mission/pull_after_gcs] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,176: +PARAM [/SEGMENT_DURATION_SEC] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,176: +PARAM [/START_STATE] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,176: +PARAM [/mavros/imu/angular_velocity_stdev] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,177: +PARAM [/cone_finder/height_4ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,177: +PARAM [/camera/driver/enable_imu] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,177: +PARAM [/START_ITEM] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,178: +PARAM [/cone_finder/max_throttle_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,178: +PARAM [/mavros/vision_pose/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,178: +PARAM [/mavros/global_position/tf/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,179: +PARAM [/mavros/vision_speed/listen_twist] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,179: +PARAM [/camera/driver/color_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,179: +PARAM [/cone_finder/throttle_distances_on_road] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,180: +PARAM [/mavros/vision_pose/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,180: +PARAM [/camera/driver/enable_pointcloud] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,180: +PARAM [/camera/depth_rectify_depth/interpolation] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,181: +PARAM [/mavros/global_position/rot_covariance] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,181: +PARAM [/camera/driver/enable_ir] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,181: +PARAM [/camera/driver/depth_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,182: +PARAM [/mavros/fake_gps/mocap_transform] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,182: +PARAM [/mavros/setpoint_attitude/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,182: +PARAM [/mavros/mocap/use_tf] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,182: +PARAM [/mavros/conn/system_time_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,183: +PARAM [/mavros/odometry/estimator_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,183: +PARAM [/mavros/fake_gps/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,183: +PARAM [/mavros/conn/timesync_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,184: +PARAM [/mavros/px4flow/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,184: +PARAM [/mavros/px4flow/ranger_min_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,184: +PARAM [/mavros/imu/magnetic_stdev] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,184: +PARAM [/mavros/conn/timeout] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,185: +PARAM [/cone_finder/min_throttle_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,185: +PARAM [/camera/disparity_depth/min_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,185: +PARAM [/mavros/fake_gps/tf/send] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,186: +PARAM [/mavros/fcu_url] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,186: +PARAM [/mavros/distance_sensor/rangefinder_sub/subscriber] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,186: +PARAM [/camera/driver/color_optical_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,187: +PARAM [/camera/driver/enable_fisheye] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,187: +PARAM [/camera/driver/ir2_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,187: +PARAM [/mavros/setpoint_position/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,187: +PARAM [/camera/driver/color_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,188: +PARAM [/mavros/vision_pose/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,188: +PARAM [/camera/disparity_depth/max_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,188: +PARAM [/cone_finder/height_7ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,189: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,189: +PARAM [/AWAY_PCT_THROTTLE] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,189: +PARAM [/SEGMENT_EXTRA_SEC] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,189: +PARAM [/mavros/setpoint_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,190: +PARAM [/camera/driver/ir_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,190: +PARAM [/mavros/sys/min_voltage] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,190: +PARAM [/mavros/distance_sensor/rangefinder_pub/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,191: +PARAM [/mavros/fake_gps/geo_origin/lat] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,191: +PARAM [/mavros/fake_gps/gps_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,191: +PARAM [/cone_finder/throttle_distances_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,191: +PARAM [/mavros/global_position/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,192: +PARAM [/mavros/local_position/tf/send_fcu] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,192: +PARAM [/cone_finder/tc_timeout] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,192: +PARAM [/mavros/time/timesync_avg_alpha] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,193: +PARAM [/mavros/fake_gps/use_vision] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:34:18,294: +PUB [/rosout] /mavros http://10.0.0.116:34225/
[rosmaster.master][INFO] 2017-10-18 07:34:18,297: +SERVICE [/mavros/get_loggers] /mavros http://10.0.0.116:34225/
[rosmaster.master][INFO] 2017-10-18 07:34:18,300: +SERVICE [/mavros/set_logger_level] /mavros http://10.0.0.116:34225/
[rosmaster.master][INFO] 2017-10-18 07:34:18,306: +PUB [/diagnostics] /mavros http://10.0.0.116:34225/
[rosmaster.master][INFO] 2017-10-18 07:34:18,323: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,328: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:34:18,342: +PUB [/rosout] /camera/driver http://10.0.0.116:35520/
[rosmaster.master][INFO] 2017-10-18 07:34:18,345: +SERVICE [/camera/driver/get_loggers] /camera/driver http://10.0.0.116:35520/
[rosmaster.master][INFO] 2017-10-18 07:34:18,347: +SERVICE [/camera/driver/set_logger_level] /camera/driver http://10.0.0.116:35520/
[rosmaster.master][INFO] 2017-10-18 07:34:18,370: +PARAM [/camera/driver] by /camera/driver
[rosmaster.master][INFO] 2017-10-18 07:34:18,404: +PUB [/rosout] /camera/color_rectify_mono http://10.0.0.116:35117/
[rosmaster.master][INFO] 2017-10-18 07:34:18,407: +PUB [/rosout] /camera/color_debayer http://10.0.0.116:43108/
[rosmaster.master][INFO] 2017-10-18 07:34:18,409: +SERVICE [/camera/color_rectify_mono/get_loggers] /camera/color_rectify_mono http://10.0.0.116:35117/
[rosmaster.master][INFO] 2017-10-18 07:34:18,416: +SERVICE [/camera/color_debayer/get_loggers] /camera/color_debayer http://10.0.0.116:43108/
[rosmaster.master][INFO] 2017-10-18 07:34:18,421: +SERVICE [/camera/color_rectify_mono/set_logger_level] /camera/color_rectify_mono http://10.0.0.116:35117/
[rosmaster.master][INFO] 2017-10-18 07:34:18,427: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,429: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:34:18,430: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,432: +SERVICE [/camera/color_debayer/set_logger_level] /camera/color_debayer http://10.0.0.116:43108/
[rosmaster.master][INFO] 2017-10-18 07:34:18,435: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:34:18,438: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,440: +PUB [/rosout] /camera/color_rectify_color http://10.0.0.116:38412/
[rosmaster.master][INFO] 2017-10-18 07:34:18,441: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:34:18,442: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/', 'http://10.0.0.116:38412/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,445: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/', 'http://10.0.0.116:38412/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:34:18,466: +SERVICE [/camera/color_rectify_color/get_loggers] /camera/color_rectify_color http://10.0.0.116:38412/
[rosmaster.master][INFO] 2017-10-18 07:34:18,490: +SERVICE [/camera/color_rectify_color/set_logger_level] /camera/color_rectify_color http://10.0.0.116:38412/
[rosmaster.master][INFO] 2017-10-18 07:34:18,493: +PUB [/rosout] /camera/ir_rectify_ir http://10.0.0.116:34060/
[rosmaster.master][INFO] 2017-10-18 07:34:18,522: +SERVICE [/camera/ir_rectify_ir/get_loggers] /camera/ir_rectify_ir http://10.0.0.116:34060/
[rosmaster.master][INFO] 2017-10-18 07:34:18,528: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/', 'http://10.0.0.116:38412/', 'http://10.0.0.116:34060/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,544: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/', 'http://10.0.0.116:38412/', 'http://10.0.0.116:34060/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:34:18,547: +PUB [/rosout] /camera/camera_nodelet_manager http://10.0.0.116:36965/
[rosmaster.master][INFO] 2017-10-18 07:34:18,551: +SERVICE [/camera/ir_rectify_ir/set_logger_level] /camera/ir_rectify_ir http://10.0.0.116:34060/
[rosmaster.master][INFO] 2017-10-18 07:34:18,554: +PUB [/rosout] /camera/depth_rectify_depth http://10.0.0.116:39657/
[rosmaster.master][INFO] 2017-10-18 07:34:18,570: +PUB [/rosout] /camera/depth_metric_rect http://10.0.0.116:36027/
[rosmaster.master][INFO] 2017-10-18 07:34:18,575: +SERVICE [/camera/camera_nodelet_manager/get_loggers] /camera/camera_nodelet_manager http://10.0.0.116:36965/
[rosmaster.master][INFO] 2017-10-18 07:34:18,581: +SERVICE [/camera/depth_rectify_depth/get_loggers] /camera/depth_rectify_depth http://10.0.0.116:39657/
[rosmaster.master][INFO] 2017-10-18 07:34:18,587: +PUB [/rosout] /camera/depth_metric http://10.0.0.116:40530/
[rosmaster.master][INFO] 2017-10-18 07:34:18,594: +SERVICE [/camera/depth_metric_rect/get_loggers] /camera/depth_metric_rect http://10.0.0.116:36027/
[rosmaster.master][INFO] 2017-10-18 07:34:18,601: +SERVICE [/camera/camera_nodelet_manager/set_logger_level] /camera/camera_nodelet_manager http://10.0.0.116:36965/
[rosmaster.master][INFO] 2017-10-18 07:34:18,605: +SERVICE [/camera/depth_rectify_depth/set_logger_level] /camera/depth_rectify_depth http://10.0.0.116:39657/
[rosmaster.master][INFO] 2017-10-18 07:34:18,615: +SERVICE [/camera/depth_metric/get_loggers] /camera/depth_metric http://10.0.0.116:40530/
[rosmaster.master][INFO] 2017-10-18 07:34:18,630: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/', 'http://10.0.0.116:38412/', 'http://10.0.0.116:34060/', 'http://10.0.0.116:36965/']
[rosmaster.master][INFO] 2017-10-18 07:34:18,632: publisherUpdate[/rosout] -> http://10.0.0.116:35964/ ['http://10.0.0.116:34225/', 'http://10.0.0.116:35520/', 'http://10.0.0.116:35117/', 'http://10.0.0.116:43108/', 'http://10.0.0.116:38412/', 'http://10.0.0.116:34060/', 'http://10.0.0.116:36965/']: sec=0.00, result=[1, '', 0]
