[rosmaster.main][INFO] 2019-05-31 19:25:42,950: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-05-31 19:25:42,950: Starting ROS Master Node
[rosmaster.master][INFO] 2019-05-31 19:25:43,609: +PARAM [/STM2-CFG40/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,609: +PARAM [/STM2-CFG41/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,611: +PARAM [/STM2-CFG30/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,612: +PARAM [/STM2-CFG61/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,613: +PARAM [/STM2-CFG33/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,615: +PARAM [/STM2-CFG61/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,615: +PARAM [/STM2/QUEUE2/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,617: +SUB [/rosout] /rosout http://10.0.0.166:46044/
[rosmaster.master][INFO] 2019-05-31 19:25:43,618: +PARAM [/STM2-CFG37/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,618: +PARAM [/STM2/QUEUE2/rw] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,619: +PARAM [/STM2-CFG04/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,619: +PARAM [/STM1/port] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,620: +PARAM [/STM2-CFG03/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,620: +PARAM [/STM2-CFG41/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,620: +PARAM [/STM2-CFG35/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,621: +PARAM [/STM2-CFG40/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,621: +PARAM [/STM2-CFG34/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,621: +PARAM [/STM1/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,622: +PARAM [/STM2-CFG60/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,622: +PARAM [/STM1/QUEUE1/rw] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,622: +PARAM [/STM2-CFG05/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,623: +PARAM [/STM2-CFG06/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,623: +PARAM [/STM2-CFG81/prot_in] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,623: +PARAM [/STM2-CFG81/prot_out] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,623: +PARAM [/STM2-CFG03/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,624: +PARAM [/STM4/listener] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,624: +PARAM [/STM2-CFG38/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,624: +PARAM [/STM2-CFG63/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,625: +PARAM [/STM2-CFG60/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,625: +PARAM [/STM2/QUEUE2/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,625: +PARAM [/STM2-CFG08/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,625: +PARAM [/STM2-CFG40/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,626: +PARAM [/STM2-CFG30/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,626: +PARAM [/STM2-CFG07/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,626: +PARAM [/STM2-CFG63/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,626: +PARAM [/STM2-CFG41/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,627: +PARAM [/STM2-CFG04/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,627: +PARAM [/STM2-CFG35/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,627: +PARAM [/STM2-CFG36/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,628: +PARAM [/STM4/port] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,628: +PARAM [/STM2-CFG06/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,628: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,628: +PARAM [/STM2-CFG41/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,629: +PARAM [/STM2-CFG63/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,629: +PARAM [/STM2-CFG39/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,629: +PARAM [/STM2-CFG08/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,630: +PARAM [/STM2-CFG42/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,630: +PARAM [/STM4/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,630: +PARAM [/STM2-CFG39/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,631: +PARAM [/STM2/port] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,631: +PARAM [/STM1/host] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,631: +PARAM [/STM2-CFG31/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,631: +PARAM [/STM2-CFG33/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,632: +PARAM [/STM2-CFG04/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,632: +PARAM [/STM1/QUEUE2/rw] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,632: +PARAM [/STM4/host] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,633: +PARAM [/STM2-CFG41/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,633: +PARAM [/STM2-CFG03/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,633: +PARAM [/STM1/retry] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,633: +PARAM [/STM2/QUEUE1/rw] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,634: +PARAM [/STM2-CFG37/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,634: +PARAM [/STM2-CFG30/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,634: +PARAM [/STM2-CFG60/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,635: +PARAM [/STM2-CFG07/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,635: +PARAM [/STM2-CFG40/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,635: +PARAM [/STM2-CFG33/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,635: +PARAM [/STM2-CFG38/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,636: +PARAM [/STM2-CFG63/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,636: +PARAM [/STM2-CFG32/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,636: +PARAM [/STM2-CFG06/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,636: +PARAM [/STM2-CFG41/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,637: +PARAM [/STM2-CFG06/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,637: +PARAM [/STM2-CFG63/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,637: +PARAM [/STM2-CFG42/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,638: +PARAM [/STM2-CFG36/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,638: +PARAM [/STM2-CFG81/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,638: +PARAM [/STM2-CFG35/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,638: +PARAM [/STM2/QUEUE1/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,639: +PARAM [/STM2-CFG62/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,639: +PARAM [/STM2/timeout] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,639: +PARAM [/STM2-CFG05/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,639: +PARAM [/STM1/QUEUE1/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,640: +PARAM [/STM2-CFG33/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,640: +PARAM [/STM2-CFG08/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,640: +PARAM [/STM2-CFG62/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,641: +PARAM [/STM2-CFG34/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,641: +PARAM [/STM2-CFG35/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,641: +PARAM [/STM2-CFG30/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,641: +PARAM [/STM2-CFG34/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,642: +PARAM [/STM2-CFG62/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,642: +PARAM [/STM2-CFG42/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,642: +PARAM [/STM2-CFG61/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,642: +PARAM [/STM4/retry] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,643: +PARAM [/STM2-CFG38/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,643: +PARAM [/STM2-CFG81/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,643: +PARAM [/STM2/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,644: +PARAM [/STM2-CFG31/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,644: +PARAM [/STM2-CFG05/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,644: +PARAM [/STM2-CFG31/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,645: +PARAM [/STM2-CFG35/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,645: +PARAM [/STM2-CFG36/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,645: +PARAM [/STM2-CFG32/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,645: +PARAM [/STM2-CFG61/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,646: +PARAM [/STM2-CFG07/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,646: +PARAM [/STM2/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,646: +PARAM [/STM2-CFG03/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,647: +PARAM [/STM2-CFG37/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,647: +PARAM [/STM1/QUEUE1/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,647: +PARAM [/STM2-CFG04/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,647: +PARAM [/STM2-CFG36/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,648: +PARAM [/STM1/QUEUE2/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,648: +PARAM [/STM2-CFG40/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,648: +PARAM [/STM1/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,649: +PARAM [/STM2-CFG36/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,649: +PARAM [/STM2-CFG40/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,649: +PARAM [/STM2-CFG39/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,649: +PARAM [/STM2-CFG60/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,650: +PARAM [/STM4/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,650: +PARAM [/STM2-CFG06/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,650: +PARAM [/STM2-CFG36/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,651: +PARAM [/STM2-CFG61/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,651: +PARAM [/STM2-CFG37/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,651: +PARAM [/STM2-CFG05/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,651: +PARAM [/STM2-CFG08/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,652: +PARAM [/STM2-CFG81/rate] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,652: +PARAM [/STM2-CFG38/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,652: +PARAM [/STM2-CFG34/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,652: +PARAM [/STM2-CFG39/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,653: +PARAM [/STM2-CFG38/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,653: +PARAM [/STM2-CFG62/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,653: +PARAM [/STM2-CFG42/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,654: +PARAM [/STM2-CFG05/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,654: +PARAM [/STM2-CFG31/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,654: +PARAM [/STM2-CFG32/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,654: +PARAM [/STM2-CFG04/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,655: +PARAM [/STM2/QUEUE1/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,655: +PARAM [/STM2-CFG63/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,655: +PARAM [/STM2-CFG03/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,655: +PARAM [/STM2-CFG08/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,656: +PARAM [/STM2-CFG60/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,656: +PARAM [/STM2-CFG34/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,656: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,656: +PARAM [/STM2-CFG07/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,657: +PARAM [/STM2-CFG37/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,657: +PARAM [/STM2-CFG61/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,657: +PARAM [/STM2-CFG60/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,658: +PARAM [/STM2-CFG81/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,658: +PARAM [/STM2-CFG05/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,658: +PARAM [/STM1/QUEUE2/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,658: +PARAM [/STM2-CFG08/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,659: +PARAM [/STM2-CFG31/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,659: +PARAM [/STM2-CFG39/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,659: +PARAM [/STM2-CFG06/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,660: +PARAM [/STM2-CFG42/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,660: +PARAM [/STM2-CFG33/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:43,660: +PARAM [/STM2/baudrate] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:25:45,427: +PUB [/rosout] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,442: +SERVICE [/gnss_node/get_loggers] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,448: +SERVICE [/gnss_node/set_logger_level] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,457: +SUB [/gnss_control] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,463: +PUB [/gnss_status] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,468: +PUB [/mavlink/to] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,469: publisherUpdate[/rosout] -> http://10.0.0.166:46044/ ['http://10.0.0.166:35833/']
[rosmaster.master][INFO] 2019-05-31 19:25:45,475: publisherUpdate[/rosout] -> http://10.0.0.166:46044/ ['http://10.0.0.166:35833/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2019-05-31 19:25:45,524: +SUB [/STM1] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,555: +SUB [/STM2] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:45,577: +SUB [/STM4] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,487: -SUB [/STM1] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,488: -SUB [/STM4] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,490: -SUB [/gnss_control] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,491: -SUB [/STM2] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,492: -PUB [/mavlink/to] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,493: -PUB [/gnss_status] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,494: -PUB [/rosout] /gnss_node http://10.0.0.166:35833/
[rosmaster.master][INFO] 2019-05-31 19:25:56,494: -SERVICE [/gnss_node/get_loggers] /gnss_node rosrpc://10.0.0.166:43234
[rosmaster.master][INFO] 2019-05-31 19:25:56,495: -SERVICE [/gnss_node/set_logger_level] /gnss_node rosrpc://10.0.0.166:43234
[rosmaster.master][INFO] 2019-05-31 19:25:56,496: publisherUpdate[/rosout] -> http://10.0.0.166:46044/ []
[rosmaster.master][INFO] 2019-05-31 19:25:56,499: publisherUpdate[/rosout] -> http://10.0.0.166:46044/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-05-31 19:26:12,233: -PUB [/rosout_agg] /rosout http://10.0.0.166:46044/
[rosmaster.master][INFO] 2019-05-31 19:26:12,235: -SUB [/rosout] /rosout http://10.0.0.166:46044/
[rosmaster.master][INFO] 2019-05-31 19:26:12,238: -SERVICE [/rosout/get_loggers] /rosout rosrpc://10.0.0.166:48806
[rosmaster.master][INFO] 2019-05-31 19:26:12,241: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://10.0.0.166:48806
[rosmaster.main][INFO] 2019-05-31 19:26:12,361: keyboard interrupt, will exit
[rosmaster.main][INFO] 2019-05-31 19:26:12,361: stopping master...
[rospy.core][INFO] 2019-05-31 19:26:12,362: signal_shutdown [atexit]
