[rosmaster.main][INFO] 2019-05-31 19:31:43,171: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-05-31 19:31:43,171: Starting ROS Master Node
[rosmaster.master][INFO] 2019-05-31 19:31:43,839: +PARAM [/STM2-CFG05/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,839: +PARAM [/STM2-CFG06/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,839: +PARAM [/STM2-CFG81/prot_in] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,840: +PARAM [/STM2-CFG81/prot_out] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,840: +PARAM [/STM2-CFG03/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,840: +PARAM [/STM4/listener] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,841: +PARAM [/STM2-CFG38/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,841: +PARAM [/STM2-CFG63/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,841: +PARAM [/STM2-CFG60/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,842: +PARAM [/STM2/QUEUE2/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,842: +PARAM [/STM2-CFG08/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,842: +PARAM [/STM2-CFG40/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,843: +PARAM [/STM2-CFG30/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,843: +PARAM [/STM2-CFG07/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,843: +PARAM [/STM2-CFG63/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,844: +PARAM [/STM2-CFG41/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,844: +PARAM [/STM2-CFG04/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,844: +PARAM [/STM2-CFG35/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,844: +PARAM [/STM2-CFG36/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,845: +PARAM [/STM4/port] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,845: +PARAM [/STM2-CFG06/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,845: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,845: +PARAM [/STM2-CFG41/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,846: +PARAM [/STM2-CFG63/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,846: +PARAM [/STM2-CFG39/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,846: +PARAM [/STM2-CFG08/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,847: +PARAM [/STM2-CFG42/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,847: +PARAM [/STM4/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,847: +PARAM [/STM2-CFG39/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,847: +PARAM [/STM2/port] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,848: +PARAM [/STM1/host] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,848: +PARAM [/STM2-CFG31/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,848: +PARAM [/STM2-CFG33/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,848: +PARAM [/STM2-CFG04/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,849: +PARAM [/STM1/QUEUE2/rw] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,849: +PARAM [/STM4/host] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,849: +PARAM [/STM2-CFG41/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,850: +PARAM [/STM2-CFG03/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,850: +PARAM [/STM1/retry] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,850: +PARAM [/STM2/QUEUE1/rw] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,850: +PARAM [/STM2-CFG37/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,851: +PARAM [/STM2-CFG30/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,851: +PARAM [/STM2-CFG60/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,851: +PARAM [/STM2-CFG07/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,852: +PARAM [/STM2-CFG40/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,852: +PARAM [/STM2-CFG33/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,852: +PARAM [/STM2-CFG38/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,852: +PARAM [/STM2-CFG63/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,853: +PARAM [/STM2-CFG32/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,853: +PARAM [/STM2-CFG06/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,853: +PARAM [/STM2-CFG41/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,853: +PARAM [/STM2-CFG06/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,854: +PARAM [/STM2-CFG63/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,854: +PARAM [/STM2-CFG42/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,854: +PARAM [/STM2-CFG36/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,855: +PARAM [/STM2-CFG81/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,855: +PARAM [/STM2-CFG35/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,855: +PARAM [/STM2/QUEUE1/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,855: +PARAM [/STM2-CFG62/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,856: +PARAM [/STM2/timeout] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,856: +PARAM [/STM2-CFG05/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,856: +PARAM [/STM1/QUEUE1/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,857: +PARAM [/STM2-CFG33/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,857: +PARAM [/STM2-CFG08/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,857: +PARAM [/STM2-CFG62/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,857: +PARAM [/STM2-CFG34/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,858: +PARAM [/STM2-CFG35/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,858: +PARAM [/STM2-CFG30/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,858: +PARAM [/STM2-CFG34/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,858: +PARAM [/STM2-CFG62/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,859: +PARAM [/STM2-CFG42/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,859: +PARAM [/STM2-CFG61/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,859: +PARAM [/STM4/retry] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,860: +PARAM [/STM2-CFG38/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,860: +PARAM [/STM2-CFG81/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,860: +PARAM [/STM2/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,861: +PARAM [/STM2-CFG31/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,861: +PARAM [/STM2-CFG05/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,861: +PARAM [/STM2-CFG31/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,861: +PARAM [/STM2-CFG35/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,862: +PARAM [/STM2-CFG36/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,862: +PARAM [/STM2-CFG32/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,862: +PARAM [/STM2-CFG61/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,863: +PARAM [/STM2-CFG07/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,863: +PARAM [/STM2/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,863: +PARAM [/STM2-CFG03/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,863: +PARAM [/STM2-CFG37/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,864: +PARAM [/STM1/QUEUE1/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,864: +PARAM [/STM2-CFG04/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,864: +PARAM [/STM2-CFG36/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,864: +PARAM [/STM1/QUEUE2/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,865: +PARAM [/STM2-CFG40/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,865: +PARAM [/STM1/type] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,865: +PARAM [/STM2-CFG36/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,866: +PARAM [/STM2-CFG40/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,866: +PARAM [/STM2-CFG39/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,866: +PARAM [/STM2-CFG60/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,867: +PARAM [/STM4/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,867: +PARAM [/STM2-CFG06/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,867: +PARAM [/STM2-CFG36/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,867: +PARAM [/STM2-CFG61/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,868: +PARAM [/STM2-CFG37/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,868: +PARAM [/STM2-CFG05/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,868: +PARAM [/STM2-CFG08/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,868: +PARAM [/STM2-CFG81/rate] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,869: +PARAM [/STM2-CFG38/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,869: +PARAM [/STM2-CFG34/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,869: +PARAM [/STM2-CFG39/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,870: +PARAM [/STM2-CFG38/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,870: +PARAM [/STM2-CFG62/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,870: +PARAM [/STM2-CFG42/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,870: +PARAM [/STM2-CFG05/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,871: +PARAM [/STM2-CFG31/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,871: +PARAM [/STM2-CFG32/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,871: +PARAM [/STM2-CFG04/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,871: +PARAM [/STM2/QUEUE1/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,872: +PARAM [/STM2-CFG63/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,872: +PARAM [/STM2-CFG03/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,872: +PARAM [/STM2-CFG08/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,873: +PARAM [/STM2-CFG60/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,873: +PARAM [/STM2-CFG34/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,873: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,873: +PARAM [/STM2-CFG07/id] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,874: +PARAM [/STM2-CFG37/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,874: +PARAM [/STM2-CFG61/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,874: +PARAM [/STM2-CFG60/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,874: +PARAM [/STM2-CFG81/desc] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,875: +PARAM [/STM2-CFG05/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,875: +PARAM [/STM1/QUEUE2/name] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,875: +PARAM [/STM2-CFG08/msgClass] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,876: +PARAM [/STM2-CFG31/msgId] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,876: +PARAM [/STM2-CFG39/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,876: +PARAM [/STM2-CFG06/ioPorts] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,876: +PARAM [/STM2-CFG42/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,877: +PARAM [/STM2-CFG33/class] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:43,877: +PARAM [/STM2/baudrate] by /roslaunch
[rosmaster.master][INFO] 2019-05-31 19:31:45,629: +PUB [/rosout] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,644: +SERVICE [/gnss_node/get_loggers] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,649: +SERVICE [/gnss_node/set_logger_level] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,659: +SUB [/gnss_control] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,663: +PUB [/gnss_status] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,669: +PUB [/mavlink/to] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,702: publisherUpdate[/rosout] -> http://10.0.0.166:43479/ ['http://10.0.0.166:41725/']
[rosmaster.master][INFO] 2019-05-31 19:31:45,707: publisherUpdate[/rosout] -> http://10.0.0.166:43479/ ['http://10.0.0.166:41725/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-05-31 19:31:45,726: +SUB [/STM1] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,755: +SUB [/STM2] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:45,773: +SUB [/STM4] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,032: -SUB [/STM2] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,033: -SUB [/STM4] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,033: -SUB [/gnss_control] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,033: -SUB [/STM1] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,034: -PUB [/rosout] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,034: -PUB [/mavlink/to] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,035: -PUB [/gnss_status] /gnss_node http://10.0.0.166:41725/
[rosmaster.master][INFO] 2019-05-31 19:31:51,035: -SERVICE [/gnss_node/get_loggers] /gnss_node rosrpc://10.0.0.166:39749
[rosmaster.master][INFO] 2019-05-31 19:31:51,036: -SERVICE [/gnss_node/set_logger_level] /gnss_node rosrpc://10.0.0.166:39749
[rosmaster.master][INFO] 2019-05-31 19:31:51,128: publisherUpdate[/rosout] -> http://10.0.0.166:43479/ []
[rosmaster.master][INFO] 2019-05-31 19:31:51,130: publisherUpdate[/rosout] -> http://10.0.0.166:43479/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-05-31 19:32:07,194: -PUB [/rosout_agg] /rosout http://10.0.0.166:43479/
[rosmaster.master][INFO] 2019-05-31 19:32:07,197: -SUB [/rosout] /rosout http://10.0.0.166:43479/
[rosmaster.master][INFO] 2019-05-31 19:32:07,201: -SERVICE [/rosout/get_loggers] /rosout rosrpc://10.0.0.166:53579
[rosmaster.master][INFO] 2019-05-31 19:32:07,205: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://10.0.0.166:53579
[rosmaster.main][INFO] 2019-05-31 19:32:07,308: keyboard interrupt, will exit
[rosmaster.main][INFO] 2019-05-31 19:32:07,309: stopping master...
[rospy.core][INFO] 2019-05-31 19:32:07,309: signal_shutdown [atexit]
