[rosmaster.main][INFO] 2017-10-18 07:32:45,005: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-10-18 07:32:45,006: Starting ROS Master Node
[rosmaster.master][INFO] 2017-10-18 07:32:45,651: +PARAM [/mavros/setpoint_position/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,652: +PARAM [/camera/points_xyzrgb_sw_registered/queue_size] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,653: +SERVICE [/rosout/set_logger_level] /rosout http://10.0.0.116:40295/
[rosmaster.master][INFO] 2017-10-18 07:32:45,654: +PARAM [/mavros/sys/disable_diag] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,655: +PARAM [/mavros/distance_sensor/rangefinder_pub/id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,656: +PARAM [/mavros/distance_sensor/rangefinder_pub/sensor_position/z] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,657: +PARAM [/mavros/distance_sensor/rangefinder_pub/sensor_position/y] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,658: +PARAM [/mavros/distance_sensor/rangefinder_pub/sensor_position/x] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,658: +PARAM [/mavros/startup_px4_usb_quirk] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,660: +PARAM [/cone_finder/search_period] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,661: +PUB [/rosout_agg] /rosout http://10.0.0.116:40295/
[rosmaster.master][INFO] 2017-10-18 07:32:45,661: +PARAM [/cone_finder/height_10ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,663: +PARAM [/camera/camera_nodelet_manager/num_worker_threads] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,663: +PARAM [/mavros/imu/orientation_stdev] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,664: +PARAM [/cone_finder/height_5ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,666: +PARAM [/mavros/fake_gps/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,667: +PARAM [/cone_finder/min_confidence] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,667: +PARAM [/mavros/safety_area/p2/x] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,668: +PARAM [/mavros/px4flow/ranger_fov] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,669: +PARAM [/mavros/safety_area/p2/y] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,670: +PARAM [/camera/driver/enable_color] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,672: +PARAM [/camera/driver/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,673: +PARAM [/mavros/fake_gps/geo_origin/lon] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,675: +PARAM [/mavros/local_position/tf/send] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,676: +PARAM [/mavros/plugin_blacklist] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,678: +PARAM [/cone_finder/search_throttle_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,679: +PARAM [/camera/driver/enable_tf] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,681: +SUB [/rosout] /rosout http://10.0.0.116:40295/
[rosmaster.master][INFO] 2017-10-18 07:32:45,681: +PARAM [/mavros/imu/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,683: +PARAM [/mavros/distance_sensor/rangefinder_sub/id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,683: +PARAM [/mavros/setpoint_attitude/reverse_thrust] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,684: +PARAM [/mavros/local_position/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,684: +PARAM [/AWAY_PCT_SERVO] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,684: +PARAM [/camera/driver/serial_no] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,685: +PARAM [/mavros/odometry/frame_tf/desired_frame] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,685: +PARAM [/mavros/local_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,685: +PARAM [/mavros/distance_sensor/rangefinder_pub/field_of_view] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,686: +PARAM [/mavros/distance_sensor/rangefinder_pub/send_tf] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,686: +PARAM [/mavros/time/timesync_mode] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,686: +PARAM [/mavros/setpoint_accel/send_force] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,687: +PARAM [/mavros/gcs_url] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,687: +PARAM [/camera/driver/color_width] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,687: +PARAM [/mavros/fake_gps/use_mocap] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,688: +PARAM [/camera/driver/enable_ir2] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,688: +PARAM [/mavros/local_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,688: +PARAM [/mavros/setpoint_attitude/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,689: +PARAM [/mavros/target_component_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,689: +PARAM [/cone_finder/height_25ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,689: +PARAM [/camera/driver/depth_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,689: +PARAM [/mavros/cmd/use_comp_id_system_control] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,690: +PARAM [/mavros/plugin_whitelist] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,690: +PARAM [/mavros/fake_gps/fix_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,690: +PARAM [/cone_finder/height_15ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,691: +PARAM [/camera/driver/usb_port_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,691: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,691: +PARAM [/camera/driver/camera_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,691: +PARAM [/mavros/conn/heartbeat_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,692: +PARAM [/mavros/distance_sensor/rangefinder_sub/orientation] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,692: +PARAM [/mavros/mocap/use_pose] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,692: +PARAM [/camera/driver/depth_fps] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,693: +PARAM [/mavros/global_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,693: +PARAM [/mavros/tdr_radio/low_rssi] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,693: +PARAM [/mavros/setpoint_attitude/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,694: +PARAM [/cone_finder/min_area] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,694: +PARAM [/cone_finder/search_throttle_on_road] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,694: +PARAM [/mavros/global_position/use_relative_alt] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,695: +PARAM [/camera/driver/depth_optical_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,695: +PARAM [/CONE_ON_GRASS] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,695: +PARAM [/camera/driver/depth_width] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,695: +PARAM [/cone_finder/min_throttle_on_road] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,696: +PARAM [/mavros/setpoint_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,696: +PARAM [/mavros/fake_gps/geo_origin/alt] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,696: +PARAM [/mavros/safety_area/p1/z] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,697: +PARAM [/mavros/safety_area/p1/y] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,697: +PARAM [/mavros/safety_area/p1/x] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,697: +PARAM [/mavros/fake_gps/eph] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,697: +PARAM [/mavros/global_position/tf/send] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,698: +PARAM [/mavros/vision_pose/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,698: +PARAM [/mavros/vibration/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,698: +PARAM [/mavros/fake_gps/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,699: +PARAM [/mavros/safety_area/p2/z] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,699: +PARAM [/cone_finder/height_max] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,699: +PARAM [/mavros/setpoint_attitude/use_quaternion] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,700: +PARAM [/mavros/fake_gps/satellites_visible] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,700: +PARAM [/mavros/time/time_ref_source] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,700: +PARAM [/mavros/target_system_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,700: +PARAM [/mavros/fake_gps/epv] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,701: +PARAM [/mavros/px4flow/ranger_max_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,701: +PARAM [/mavros/global_position/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,701: +PARAM [/camera/driver/mode] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,702: +PARAM [/cone_finder/height_2ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,702: +PARAM [/mavros/mission/pull_after_gcs] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,702: +PARAM [/SEGMENT_DURATION_SEC] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,703: +PARAM [/START_STATE] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,703: +PARAM [/mavros/imu/angular_velocity_stdev] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,703: +PARAM [/cone_finder/height_4ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,703: +PARAM [/camera/driver/enable_imu] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,704: +PARAM [/START_ITEM] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,704: +PARAM [/cone_finder/max_throttle_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,704: +PARAM [/mavros/vision_pose/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,705: +PARAM [/mavros/global_position/tf/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,705: +PARAM [/mavros/vision_speed/listen_twist] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,705: +PARAM [/camera/driver/color_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,705: +PARAM [/cone_finder/throttle_distances_on_road] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,706: +PARAM [/mavros/vision_pose/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,706: +PARAM [/camera/driver/enable_pointcloud] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,706: +PARAM [/camera/depth_rectify_depth/interpolation] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,707: +PARAM [/mavros/global_position/rot_covariance] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,707: +PARAM [/camera/driver/enable_ir] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,707: +PARAM [/camera/driver/depth_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,708: +PARAM [/mavros/fake_gps/mocap_transform] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,708: +PARAM [/mavros/setpoint_attitude/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,708: +PARAM [/mavros/mocap/use_tf] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,708: +PARAM [/mavros/conn/system_time_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,709: +PARAM [/mavros/odometry/estimator_type] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,709: +PARAM [/mavros/fake_gps/tf/child_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,709: +PARAM [/mavros/conn/timesync_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,710: +PARAM [/mavros/px4flow/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,710: +PARAM [/mavros/px4flow/ranger_min_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,710: +PARAM [/mavros/imu/magnetic_stdev] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,711: +PARAM [/mavros/conn/timeout] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,711: +PARAM [/cone_finder/min_throttle_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,711: +PARAM [/camera/disparity_depth/min_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,711: +PARAM [/mavros/fake_gps/tf/send] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,712: +PARAM [/mavros/fcu_url] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,712: +PARAM [/mavros/distance_sensor/rangefinder_sub/subscriber] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,712: +PARAM [/camera/driver/color_optical_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,713: +PARAM [/camera/driver/enable_fisheye] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,713: +PARAM [/camera/driver/ir2_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,713: +PARAM [/mavros/setpoint_position/tf/rate_limit] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,713: +PARAM [/camera/driver/color_height] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,714: +PARAM [/mavros/vision_pose/tf/listen] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,714: +PARAM [/camera/disparity_depth/max_range] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,714: +PARAM [/cone_finder/height_7ft] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,715: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,715: +PARAM [/AWAY_PCT_THROTTLE] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,715: +PARAM [/SEGMENT_EXTRA_SEC] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,715: +PARAM [/mavros/setpoint_position/tf/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,716: +PARAM [/camera/driver/ir_frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,716: +PARAM [/mavros/sys/min_voltage] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,716: +PARAM [/mavros/distance_sensor/rangefinder_pub/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,717: +PARAM [/mavros/fake_gps/geo_origin/lat] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,717: +PARAM [/mavros/fake_gps/gps_rate] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,717: +PARAM [/cone_finder/throttle_distances_on_grass] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,718: +PARAM [/mavros/global_position/frame_id] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,718: +PARAM [/mavros/local_position/tf/send_fcu] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,718: +PARAM [/cone_finder/tc_timeout] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,718: +PARAM [/mavros/time/timesync_avg_alpha] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,719: +PARAM [/mavros/fake_gps/use_vision] by /roslaunch
[rosmaster.master][INFO] 2017-10-18 07:32:45,914: +PUB [/rosout] /camera/driver http://10.0.0.116:33235/
[rosmaster.master][INFO] 2017-10-18 07:32:45,922: +PUB [/rosout] /camera/color_rectify_mono http://10.0.0.116:43300/
[rosmaster.master][INFO] 2017-10-18 07:32:45,925: +SERVICE [/camera/driver/get_loggers] /camera/driver http://10.0.0.116:33235/
[rosmaster.master][INFO] 2017-10-18 07:32:45,927: +PUB [/rosout] /camera/color_debayer http://10.0.0.116:43964/
[rosmaster.master][INFO] 2017-10-18 07:32:45,933: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/']
[rosmaster.master][INFO] 2017-10-18 07:32:45,939: +SERVICE [/camera/driver/set_logger_level] /camera/driver http://10.0.0.116:33235/
[rosmaster.master][INFO] 2017-10-18 07:32:45,943: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:45,943: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/']
[rosmaster.master][INFO] 2017-10-18 07:32:45,947: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:45,948: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/']
[rosmaster.master][INFO] 2017-10-18 07:32:45,950: +PUB [/rosout] /camera/color_rectify_color http://10.0.0.116:36038/
[rosmaster.master][INFO] 2017-10-18 07:32:45,953: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:45,954: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/']
[rosmaster.master][INFO] 2017-10-18 07:32:45,957: +SERVICE [/camera/color_rectify_mono/get_loggers] /camera/color_rectify_mono http://10.0.0.116:43300/
[rosmaster.master][INFO] 2017-10-18 07:32:45,963: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:45,966: +SERVICE [/camera/color_debayer/get_loggers] /camera/color_debayer http://10.0.0.116:43964/
[rosmaster.master][INFO] 2017-10-18 07:32:45,976: +SERVICE [/camera/color_rectify_color/get_loggers] /camera/color_rectify_color http://10.0.0.116:36038/
[rosmaster.master][INFO] 2017-10-18 07:32:45,987: +SERVICE [/camera/color_rectify_mono/set_logger_level] /camera/color_rectify_mono http://10.0.0.116:43300/
[rosmaster.master][INFO] 2017-10-18 07:32:45,993: +SERVICE [/camera/color_debayer/set_logger_level] /camera/color_debayer http://10.0.0.116:43964/
[rosmaster.master][INFO] 2017-10-18 07:32:46,009: +SERVICE [/camera/color_rectify_color/set_logger_level] /camera/color_rectify_color http://10.0.0.116:36038/
[rosmaster.master][INFO] 2017-10-18 07:32:46,011: +PUB [/rosout] /camera/ir_rectify_ir http://10.0.0.116:38146/
[rosmaster.master][INFO] 2017-10-18 07:32:46,032: +PARAM [/camera/driver] by /camera/driver
[rosmaster.master][INFO] 2017-10-18 07:32:46,035: +PUB [/rosout] /camera/depth_rectify_depth http://10.0.0.116:32829/
[rosmaster.master][INFO] 2017-10-18 07:32:46,037: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/']
[rosmaster.master][INFO] 2017-10-18 07:32:46,042: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:46,042: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/', 'http://10.0.0.116:32829/']
[rosmaster.master][INFO] 2017-10-18 07:32:46,046: +PUB [/rosout] /mavros http://10.0.0.116:42365/
[rosmaster.master][INFO] 2017-10-18 07:32:46,048: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/', 'http://10.0.0.116:32829/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:46,048: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/', 'http://10.0.0.116:32829/', 'http://10.0.0.116:42365/']
[rosmaster.master][INFO] 2017-10-18 07:32:46,050: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/', 'http://10.0.0.116:32829/', 'http://10.0.0.116:42365/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2017-10-18 07:32:46,054: +SERVICE [/camera/ir_rectify_ir/get_loggers] /camera/ir_rectify_ir http://10.0.0.116:38146/
[rosmaster.master][INFO] 2017-10-18 07:32:46,065: +PUB [/rosout] /camera/depth_metric_rect http://10.0.0.116:36619/
[rosmaster.master][INFO] 2017-10-18 07:32:46,073: +SERVICE [/camera/depth_rectify_depth/get_loggers] /camera/depth_rectify_depth http://10.0.0.116:32829/
[rosmaster.master][INFO] 2017-10-18 07:32:46,076: +SERVICE [/mavros/get_loggers] /mavros http://10.0.0.116:42365/
[rosmaster.master][INFO] 2017-10-18 07:32:46,094: +SERVICE [/camera/ir_rectify_ir/set_logger_level] /camera/ir_rectify_ir http://10.0.0.116:38146/
[rosmaster.master][INFO] 2017-10-18 07:32:46,102: +PUB [/rosout] /camera/depth_metric http://10.0.0.116:32914/
[rosmaster.master][INFO] 2017-10-18 07:32:46,107: +SERVICE [/camera/depth_metric_rect/get_loggers] /camera/depth_metric_rect http://10.0.0.116:36619/
[rosmaster.master][INFO] 2017-10-18 07:32:46,112: +SERVICE [/camera/depth_rectify_depth/set_logger_level] /camera/depth_rectify_depth http://10.0.0.116:32829/
[rosmaster.master][INFO] 2017-10-18 07:32:46,117: +SERVICE [/mavros/set_logger_level] /mavros http://10.0.0.116:42365/
[rosmaster.master][INFO] 2017-10-18 07:32:46,129: +PUB [/rosout] /camera/depth_points http://10.0.0.116:44854/
[rosmaster.master][INFO] 2017-10-18 07:32:46,134: +SERVICE [/camera/depth_metric/get_loggers] /camera/depth_metric http://10.0.0.116:32914/
[rosmaster.master][INFO] 2017-10-18 07:32:46,139: +SERVICE [/camera/depth_metric_rect/set_logger_level] /camera/depth_metric_rect http://10.0.0.116:36619/
[rosmaster.master][INFO] 2017-10-18 07:32:46,141: publisherUpdate[/rosout] -> http://10.0.0.116:40295/ ['http://10.0.0.116:33235/', 'http://10.0.0.116:43300/', 'http://10.0.0.116:43964/', 'http://10.0.0.116:36038/', 'http://10.0.0.116:38146/', 'http://10.0.0.116:32829/', 'http://10.0.0.116:42365/', 'http://10.0.0.116:36619/']
